orthography,ipa
siivitä,/ˈsiːʋitæ/
sikkiissä,/ˈsikiːsːæ/
silakka,/ˈsilɑkːɑ/
sil viisii,/ˈsilːæ ˈʋiːsiː/
sikori,/ˈsikori/
silmäterä,/ˈsilmæˌteræ/
silmähammas,/ˈsilmæˌhɑmːɑs/
sinekki,/ˈsinekːi/
sinitsa,/ˈsinit͡sɑ/
sinisorokka,/ˈsiniˌsorokːɑ/
sipuli,/ˈsipuli/
sinkkikarta,/ˈsiŋkːiˌkɑrtɑ/
sisarukset,/ˈsisɑrukset/
siniin,/ˈsinine/
siniin,/ˈsinine/
sisarut,/ˈsisɑrut/
sistematiceskoi,/ˈsistemɑtit͡ʃeskoi̯/
sisarekset,/ˈsisɑrekset/
sises,/ˈsisesːæ/
sises,/ˈsisesːæ/
siso,/ˈsiso/
sitetä,/ˈsitetæ/
sittanäri,/ˈsitːɑˌnæri/
sisäpooli,/ˈsisæˌpoːli/
sivuluu,/ˈsiʋuˌluː/
sittapata,/ˈsitːɑˌpɑtɑ/
sittapöröläin,/ˈsitːɑˌpørølæi̯ne/
sittua,/ˈsitːuɑ/
skiletti,/ˈskiletːi/
slaavia,/ˈslɑːʋiɑ/
sivu,/ˈsiʋu/
sloga,/ˈsloɡɑ/
sivuosa,/ˈsiʋuˌosɑ/
skripka,/ˈskripkɑ/
slogatoin,/ˈsloɡɑtoi̯n/
slona,/ˈslonɑ/
sliivipuu,/ˈsliːʋiˌpuː/
Soikkola,/ˈsoi̯kːolɑ/
soikkolain,/ˈsoi̯kːolɑi̯ne/
soitella,/ˈsoi̯telːɑ/
soglasnoi,/ˈsoɡlɑsnoi̯/
soittaja,/ˈsoi̯tːɑjɑ/
sokko,/ˈsokːo/
sokkaluu,/ˈsokːɑˌluː/
sooboli,/ˈsoːboli/
sooja,/ˈsoːjɑ/
sooja,/ˈsoːjɑ/
sooja,/ˈsoːjɑ/
soojamaito,/ˈsoːjɑˌmɑi̯to/
soola,/ˈsoːlɑ/
soolaheinä,/ˈsoːlɑˌhei̯næ/
soomakko,/ˈsoːmɑkːo/
soomukas,/ˈsoːmukɑs/
soomus,/ˈsoːmus/
sookulikka,/ˈsoːˌkulikːɑ/
soojast,/ˈsoːjɑstɑ/
soojast,/ˈsoːjɑstɑ/
soojast,/ˈsoːjɑstɑ/
soojast,/ˈsoːjɑstɑ/
soolata,/ˈsoːlɑtɑ/
sooniitty,/ˈsoːˌniːtːy/
soppia,/ˈsopiɑ/
soppia,/ˈsopiɑ/
soovotta,/ˈsoːʋotːɑ/
sooniin,/ˈsoːnine/
sooniin,/ˈsoːniːn/
sorrialuin,/ˈsoriɑˌlui̯ne/
sopottaa,/ˈsopotːɑː/
sorsa,/ˈsorsɑ/
sopu,/ˈsopu/
sotalaiva,/ˈsotɑˌlɑi̯ʋɑ/
sortaa,/ˈsortɑː/
sorkka,/ˈsorkːɑ/
sotsialisticeskoi,/ˈsot͡siɑlistit͡ʃeskoi̯/
Sovetskoi Sojuza,/ˈsoʋet͡skoi̯ ˈsojuzɑ/
sotkia,/ˈsotkiɑ/
sotkia,/ˈsotkijɑ/
sotkia,/ˈsotkijɑ/
staakka,/ˈstɑːkːɑ/
stafka,/ˈstɑfkɑ/
sovhoza,/ˈsoʋhozɑ/
spicka,/ˈspit͡ʃkɑ/
stantsia,/ˈstɑnt͡siɑ/
staruhha,/ˈstɑruxːɑ/
Stepana,/ˈstepɑnɑ/
stokana,/ˈstokɑnɑ/
stooli,/ˈstoːli/
staraittaa,/ˈstɑrɑi̯tːɑː/
strelkka,/ˈstrelkːɑ/
strastnoi,/ˈstrɑstnoi̯/
sudja,/ˈsudjɑ/
suenkorenta,/ˈsuenˌkorentɑ/
strelocnikka,/ˈstrelot͡ʃnikːɑ/
strojenja,/ˈstrojenjɑ/
Strastnoi Viikko,/ˈstrɑstnoi̯ ˈʋiːkːo/
suitset,/ˈsui̯t͡set/
suenliika,/ˈsuenˌliːkɑ/
suisto,/ˈsui̯sto/
suenleeka,/ˈsuenˌleːkɑ/
sukka,/ˈsukːɑ/
suenkorento,/ˈsuenˌkorento/
summa,/ˈsumːɑ/
sulattaa,/ˈsulɑtːɑː/
sulkapoduška,/ˈsulkɑˌpoduʃkɑ/
surmata,/ˈsurmɑtɑ/
Suomi,/ˈsuomi/
suru,/ˈsuru/
susi,/ˈsusi/
Suur Otava,/ˈsuːr ˈotɑʋɑ/
suuremmaks osaks,/ˈsuːremːɑkse ˈosɑkse/
surra,/ˈsurːɑ/
suu,/ˈsuː/
suurimikko,/ˈsuːrimikːo/
suurustaa,/ˈsuːrustɑː/
suursummain,/ˈsuːrˌsumːɑi̯ne/
suvi,/ˈsuʋi/
suvattava,/ˈsuʋɑtːɑʋɑ/
suvattava,/ˈsuʋɑtːɑʋɑ/
suvattava,/ˈsuʋɑtːɑʋɑ/
svojakka,/ˈsʋojɑkːɑ/
svaana,/ˈsʋɑːnɑ/
syksynnä,/ˈsyksynːæ/
syleksennellä,/ˈsyleksenːelːæ/
syli,/ˈsyli/
syksyyl,/ˈsyksylːæ/
syksähtää,/ˈsyksæhtæː/
synniin,/ˈsynːine/
sylipuu,/ˈsyliˌpuː/
syntymäpäivä,/ˈsyntymæˌpæi̯ʋæ/
sylkiä,/ˈsylkiæ/
sylkiä,/ˈsylkiæ/
sysi,/ˈsysi/
syrjä,/ˈsyrjæ/
synnyn päivä,/ˈsynːyn ˈpæi̯ʋæ/
syy,/ˈsyː/
syy,/ˈsyː/
syventää,/ˈsyʋentæː/
syänkammari,/ˈsyænˌkɑmːɑri/
sysälikko,/ˈsysælikːo/
syänkorva,/ˈsyænˌkorʋɑ/
syänkuu,/ˈsyænˌkuː/
Sämpsä,/ˈsæmpsæ/
säkki,/ˈsækːi/
Sämpsänä,/ˈsæmpsænæ/
sänky,/ˈsæŋky/
syänmuna,/ˈsyænˌmunɑ/
särvi,/ˈsærʋi/
säynes,/ˈsæy̯nes/
sääri,/ˈsæːri/
sääski,/ˈsæːski/
sääskö,/ˈsæːskø/
sööjä,/ˈsøːjæ/
sööttiissä,/ˈsøːtːiːsːæ/
söövvä,/ˈsyʋːæ/
šahmatat,/ˈʃɑhmɑtɑt/
šaarikka,/ˈʃɑːrikːɑ/
šaara,/ˈʃɑːrɑ/
söömäkerus,/ˈsøːmæˌkerus/
šnurkka,/ˈʃnurkːɑ/
škeettikka,/ˈʃkeːtːikːɑ/
šestidnevka,/ˈʃestidneʋkɑ/
šolikkoa,/ˈʃolikːoɑ/
šaškalauta,/ˈʃɑʃkɑˌlɑu̯tɑ/
šolkka,/ˈʃolkːɑ/
šotka,/ˈʃotkɑ/
šolkata,/ˈʃolkɑtɑ/
šulkkuin,/ˈʃulkːui̯ne/
šulkkuin,/ˈʃulkːui̯n/
šulkkupolle,/ˈʃulkːuˌpolːe/
šuuba,/ˈʃuːbɑ/
šuutka,/ˈʃuːtkɑ/
šuutkuri,/ˈʃuːtkuri/
-taa,/-tɑː/
šulkku,/ˈʃulkːu/
štaatta,/ˈʃtɑːtːɑ/
taata,/ˈtɑ.ɑtɑ/
taakka,/ˈtɑːkːɑ/
tacka,/ˈtɑt͡ʃkɑ/
taazi,/ˈtɑːzi/
taekoorma,/ˈtɑeˌkoːrmɑ/
tahmia,/ˈtɑhmiɑ/
tahmia,/ˈtɑhmiɑ/
tahra,/ˈtɑhrɑ/
tabakerkka,/ˈtɑbɑkerkːɑ/
tahkoissa,/ˈtɑhkoi̯sːɑ/
taikaa,/ˈtɑi̯kɑː/
taetoin,/ˈtɑetoi̯n/
tahto,/ˈtɑhto/
taika,/ˈtɑi̯kɑ/
tahko,/ˈtɑhko/
taikipytty,/ˈtɑi̯kiˌpytːy/
taikinamarja,/ˈtɑi̯kinɑˌmɑrjɑ/
takakelkka,/ˈtɑkɑˌkelkːɑ/
taittaa,/ˈtɑi̯tːɑː/
taimilava,/ˈtɑi̯miˌlɑʋɑ/
taitella,/ˈtɑi̯telːɑ/
takanna,/ˈtɑkɑnːɑ/
taivaanraja,/ˈtɑi̯ʋɑːnˌrɑjɑ/
takas,/ˈtɑkɑs/
takatalvi,/ˈtɑkɑˌtɑlʋi/
takaks,/ˈtɑkɑkse/
takapaju,/ˈtɑkɑˌpɑju/
takoja,/ˈtɑkojɑ/
tallata,/ˈtɑlːɑtɑ/
takkuus,/ˈtɑkuːs/
tallukkain,/ˈtɑlːukːɑi̯ne/
tallukka,/ˈtɑlːukːɑ/
talviaika,/ˈtɑlʋiˌɑi̯kɑ/
talo,/ˈtɑlo/
talvitee,/ˈtɑlʋiˌteː/
talviuni,/ˈtɑlʋiˌuni/
talvikaatiat,/ˈtɑlʋiˌkɑːtiɑt/
tammilauta,/ˈtɑmːiˌlɑu̯tɑ/
tamma,/ˈtɑmːɑ/
talvipäivä,/ˈtɑlʋiˌpæi̯ʋæ/
tammisarka,/ˈtɑmːiˌsɑrkɑ/
tamožnoi,/ˈtɑmoʒnoi̯/
tantsittaa,/ˈtɑnt͡sitːɑː/
Tanja,/ˈtɑnʲɑ/
tantsu,/ˈtɑnt͡su/
tapa,/ˈtɑpɑ/
tapa,/ˈtɑpɑ/
tankki,/ˈtɑŋkːi/
tanvas,/ˈtɑnɑʋɑ/
tapahos,/ˈtɑpɑ.os/
tappelo,/ˈtɑpːelo/
tapahus,/ˈtɑpɑ.us/
tappura,/ˈtɑpːurɑ/
tareta,/ˈtɑretɑ/
tappelu,/ˈtɑpːelu/
tarakkana,/ˈtɑrɑkːɑnɑ/
tarhas,/ˈtɑrɑs/
tarkastaa,/ˈtɑrkɑstɑː/
tarita,/ˈtɑritɑ/
tarkoitella,/ˈtɑrkoi̯telːɑ/
tarkoittaa,/ˈtɑrkoi̯tːɑː/
taritsija,/ˈtɑrit͡sijɑ/
tarvis,/ˈtɑrʋis/
tarkka,/ˈtɑrkːɑ/
taus,/ˈtɑu̯s/
tarvita,/ˈtɑrʋitɑ/
tavara,/ˈtɑʋɑrɑ/
tavveta,/ˈtɑʋːetɑ/
tavalliin,/ˈtɑʋɑlːine/
tau-sagьz,/ˈtɑu̯ ˈsɑɡɨz/
tehnikuma,/ˈtehnikumɑ/
tehä töötä,/ˈtehæ ˈtøːtæ/
teenata,/ˈteːnɑtɑ/
tehhä töötä,/ˈtexːæ ˈtøːtæ/
tehhä,/ˈtexːæ/
tehtävä,/ˈtehtæʋæ/
tehtävä,/ˈtehtæʋæ/
telefona,/ˈteleˌfonɑ/
telefonalanka,/ˈteleˌfonɑˌlɑŋkɑ/
telegramma,/ˈteleˌɡrɑmːɑ/
terva,/ˈterʋɑ/
tervamees,/ˈterʋɑˌmeːs/
televizora,/ˈteleʋizorɑ/
temmata,/ˈtemːɑtɑ/
tempoa,/ˈtempoɑ/
tervehys,/ˈterʋehys/
tihimpää,/ˈtihimpæː/
temppu,/ˈtempːu/
tihti,/ˈtihti/
teräs,/ˈteræs/
teräksiin,/ˈteræksine/
teräksiin,/ˈteræksiːn/
tihtii,/ˈtihtiː/
tihtii,/ˈtihtiː/
tihtii,/ˈtihtiːsːe/
tiitämätöin,/ˈtiːtæmætøi̯n/
tikuttaa,/ˈtikutːɑː/
tilkka,/ˈtilkːɑ/
tilppu,/ˈtilpːu/
tilkutella,/ˈtilkutelːɑ/
tippa,/ˈtipːɑ/
tikkatakkiain,/ˈtikːɑˌtɑkiɑi̯ne/
tiukku,/ˈtiu̯kːu/
tinkiä,/ˈtiŋkiæ/
-to,/-to/
tocka,/ˈtot͡ʃkɑ/
Timo,/ˈtimo/
tiukata,/ˈtiu̯kɑtɑ/
toin sormi,/ˈtoi̯ne ˈsormi/
toisenlaajain,/ˈtoi̯senˌlɑːjɑi̯ne/
tohtia,/ˈtohtiɑ/
toissarki,/ˈtoi̯sˌsɑrki/
toin,/ˈtoi̯ne/
toin,/ˈtoi̯ne/
toin,/ˈtoi̯ne/
toin,/ˈtoi̯n/
toivoa,/ˈtoi̯ʋoɑ/
toittoaine,/ˈtoi̯tːoˌɑi̯ne/
toohikivi,/ˈtoːhiˌkiʋi/
toohikatto,/ˈtoːhiˌkɑtːo/
toohikontti,/ˈtoːhiˌkontːi/
tontikkain,/ˈtontikːɑi̯ne/
toohitruba,/ˈtoːhiˌtrubɑ/
toohivakka,/ˈtoːhiˌʋɑkːɑ/
toomain,/ˈtoːmɑi̯ne/
tookki,/ˈtoːkːi/
toomimarja,/ˈtoːmiˌmɑrjɑ/
toohiversu,/ˈtoːhiˌʋersu/
toovva,/ˈtoːʋːɑ/
toppoli,/ˈtopːoli/
toppi,/ˈtopːi/
toohus,/ˈtoːhus/
toomuin,/ˈtoːmui̯ne/
torahammas,/ˈtorɑˌhɑmːɑs/
traktora,/ˈtrɑktorɑ/
toukka,/ˈtou̯kːɑ/
tora,/ˈtorɑ/
toukata,/ˈtou̯kɑtɑ/
trenki,/ˈtreŋki/
Troitsa,/ˈtroi̯t͡sɑ/
trappu,/ˈtrɑpːu/
Tropo,/ˈtropo/
travata,/ˈtrɑʋɑtɑ/
tsentraljnoi,/ˈt͡sen.trɑlʲnoi̯/
treska,/ˈtreskɑ/
troopikka,/ˈtroːpikːɑ/
tseppi,/ˈt͡sepːi/
tuhatta,/ˈtuhɑtːɑ/
tuhkapää,/ˈtuhkɑˌpæː/
-ttaa,/-tːɑː/
tuhkuri,/ˈtuhkuri/
tuki,/ˈtuki/
tuki,/ˈtuki/
tuhkain,/ˈtuhkɑi̯ne/
tulilintu,/ˈtuliˌlintu/
tulla rautahampaal,/ˈtulːɑ ˈrɑu̯tɑˌhɑmpɑːlːɑ/
tumma,/ˈtumːɑ/
tulokas,/ˈtulokɑs/
tulimato,/ˈtuliˌmɑto/
tulekki,/ˈtulekːi/
tuntia,/ˈtuntiɑ/
tunnusmerkki,/ˈtunːusˌmerkːi/
tuntu,/ˈtuntu/
tundra,/ˈtundrɑ/
tuppi,/ˈtupːi/
tuppi,/ˈtupːi/
turhaa,/ˈturhɑː/
turhaa,/ˈturhɑː/
turva,/ˈturʋɑ/
turnus,/ˈturnus/
turvekeko,/ˈturʋeˌkeko/
turu,/ˈturu/
-tustee,/-tusteː/
tusata,/ˈtusɑtɑ/
turve,/ˈturʋe/
tuttahus,/ˈtutːɑhus/
tusakas,/ˈtusɑkɑs/
tuulenhenki,/ˈtuːlenˌheŋki/
tuuvi,/ˈtuːʋi/
tuuca,/ˈtuːt͡ʃɑ/
tyltsä,/ˈtylt͡sæ/
tynki,/ˈtyŋki/
tykky,/ˈtykːy/
tuulisää,/ˈtuːliˌsæː/
tylppä,/ˈtylpːæ/
tyttärikkö,/ˈtytːærikːø/
tyttörukka,/ˈtytːøˌrukːɑ/
tyvi,/ˈtyʋi/
tähen,/ˈtæhen/
tyttölaps,/ˈtytːøˌlɑps/
Tähti,/ˈtæhti/
täittyä,/ˈtæi̯tːyæ/
täitarha,/ˈtæi̯ˌtɑrɑ/
täkäläin,/ˈtækælæi̯ne/
täintappaja,/ˈtæi̯nˌtɑpːɑjɑ/
täyttyä,/ˈtæy̯tːyæ/
tärkähtää,/ˈtærkæhtæː/
tääl,/ˈtæːlːæ/
tään,/ˈtæːn/
tään,/ˈtæːn/
tänäpää,/ˈtænæpæː/
Tönttölä,/ˈtøntːølæ/
töönikka,/ˈtøːnikːɑ/
täytyä,/ˈtæy̯tyæ/
tööntää,/ˈtøːntæː/
tööpalkka,/ˈtøːˌpɑlkːɑ/
töö,/ˈtøː/
töö,/ˈtøː/
töö,/ˈtøː/
töötöin,/ˈtøːtøi̯n/
uar,/ˈuɑr/
tööriista,/ˈtøːˌriːstɑ/
udava,/ˈudɑʋɑ/
ugleroda,/ˈuɡlerodɑ/
uhluu,/ˈuhluː/
uhluu,/ˈuhluː/
uhkiast,/ˈuhkiɑstɑ/
uhkiast,/ˈuhkiɑstɑ/
uhkua,/ˈuhkuɑ/
ujumalasti,/ˈujumɑˌlɑsti/
ujuttaa,/ˈujutːɑː/
ukonlookka,/ˈukonˌloːkːɑ/
ukontelki,/ˈukonˌtelki/
uks,/ˈuks/
ulkopooli,/ˈulkoˌpoːli/
ulissa,/ˈulisːɑ/
umpinain,/ˈumpinɑi̯ne/
-uli,/-uli/
uneksia,/ˈuneksiɑ/
umpisolmi,/ˈumpiˌsolmi/
universitetta,/ˈuniʋersitetːɑ/
unenhätä,/ˈunenˌhætæ/
upota,/ˈupotɑ/
upražnenja,/ˈuprɑʒnenjɑ/
uniin,/ˈunine/
Ural,/ˈurɑl/
urissa,/ˈurisːɑ/
ussia,/ˈusiɑ/
ussia,/ˈusijɑ/
-ut,/-ut/
-ut,/-ut/
-ut,/-ut/
-uri,/-uri/
uto,/ˈuto/
urine,/ˈurine/
uulatti,/ˈuːlɑtːi/
uulitsa,/ˈuːlit͡sɑ/
uskoa,/ˈuskoɑ/
uskoa,/ˈuskoɑ/
uulitsaal,/ˈuːlit͡sɑlːɑ/
uulitsaal,/ˈuːlit͡sɑlːɑ/
uuttuin,/ˈuːtːui̯ne/
uuttuin,/ˈuːtːui̯n/
Uusjoulu,/ˈuːsˌjou̯lu/
uutiin,/ˈuːtine/
uuttuleipä,/ˈuːtːuˌlei̯pæ/
uvaženja,/ˈuʋɑʒenjɑ/
vaaher,/ˈʋɑːher/
vaadulain,/ˈʋɑːdulɑi̯ne/
vaalia,/ˈʋɑːliɑ/
vaalia,/ˈʋɑːliɑ/
uutturahi,/ˈuːtːuˌrɑhi/
vaate,/ˈʋɑːte/
uve,/ˈuʋe/
vaatoittaa,/ˈʋɑːtoi̯tːɑː/
vaattoittaa,/ˈʋɑːtːoi̯tːɑː/
vahinko,/ˈʋɑhiŋko/
vaapukka,/ˈʋɑːpukːɑ/
vahti,/ˈʋɑhti/
vahti,/ˈʋɑhti/
vahata,/ˈʋɑhɑtɑ/
vahva,/ˈʋɑhʋɑ/
vahvistama,/ˈʋɑhʋistɑmɑ/
vaihtua,/ˈʋɑi̯htuɑ/
vadjalain,/ˈʋɑdʲːɑlɑi̯ne/
vaijaa,/ˈʋɑjɑː/
vaijaa,/ˈʋɑjɑː/
vaik,/ˈʋɑi̯k/
vaikka,/ˈʋɑi̯kːɑ/
vaijuus,/ˈʋɑjuːs/
vajota,/ˈʋɑjotɑ/
vaimo,/ˈʋɑi̯mo/
vakahain,/ˈʋɑkɑhɑi̯ne/
vakahain,/ˈʋɑkɑhɑi̯ne/
vaikia,/ˈʋɑi̯kiɑ/
valella,/ˈʋɑlelːɑ/
vala,/ˈʋɑlɑ/
valita,/ˈʋɑlitɑ/
vakka,/ˈʋɑkːɑ/
Valkia meri,/ˈʋɑlkiɑ ˈmeri/
Valja,/ˈʋɑlʲɑ/
vallaa,/ˈʋɑlɑː/
valkia,/ˈʋɑlkiɑ/
valkia,/ˈʋɑlkiɑ/
valmistaa,/ˈʋɑlmistɑː/
valssi,/ˈʋɑlsːi/
valkeus,/ˈʋɑlke.us/
vanhameeliin,/ˈʋɑnɑˌmeːline/
vanhatyttö,/ˈʋɑnɑˌtytːø/
vanhoittua,/ˈʋɑnoi̯tːuɑ/
valmis,/ˈʋɑlmis/
vankkurit,/ˈʋɑŋkːurit/
vannua,/ˈʋɑnːuɑ/
vannua,/ˈʋɑnuɑ/
vapaisus,/ˈʋɑpɑi̯sus/
vara,/ˈʋɑrɑ/
vapattaa,/ˈʋɑpɑtːɑː/
varajooni,/ˈʋɑrɑjoːni/
varamuna,/ˈʋɑrɑˌmunɑ/
varis,/ˈʋɑris/
varis,/ˈʋɑrisːɑ/
varislintu,/ˈʋɑrisˌlintu/
varenja,/ˈʋɑrenjɑ/
varitauti,/ˈʋɑriˌtɑu̯ti/
varjostaa,/ˈʋɑrjostɑː/
varjo,/ˈʋɑrjo/
varjota,/ˈʋɑrjotɑ/
varpaiset,/ˈʋɑrpɑi̯set/
Varju,/ˈʋɑrʲu/
vasikka,/ˈʋɑsikːɑ/
varskenkä,/ˈʋɑrsiˌkeŋkæ/
varspihet,/ˈʋɑrsiˌpihet/
vaskilauta,/ˈʋɑskiˌlɑu̯tɑ/
vaski,/ˈʋɑski/
vastaa,/ˈʋɑstɑː/
vastaa,/ˈʋɑstɑː/
vastaa,/ˈʋɑstɑː/
vaskimato,/ˈʋɑskiˌmɑto/
vastaranta,/ˈʋɑstɑˌrɑntɑ/
vasse,/ˈʋɑsːe/
vasse,/ˈʋɑsːe/
vastavirta,/ˈʋɑstɑˌʋirtɑ/
vastikkää,/ˈʋɑstˌikæː/
vatruška,/ˈʋɑtruʃkɑ/
vatsa,/ˈʋɑt͡sɑ/
vauhti,/ˈʋɑu̯hti/
vatiera,/ˈʋɑti.erɑ/
vatsakas,/ˈʋɑt͡sɑkɑs/
vavanjalka,/ˈʋɑʋɑnˌjɑlkɑ/
Veera,/ˈʋeːrɑ/
veel,/ˈʋeːl/
veel,/ˈʋe.el/
veenost,/ˈʋeːnostɑ/
veenost,/ˈʋeːnostɑ/
veel kerran,/ˈʋeːl ˈkerːɑn/
veeraaks,/ˈʋeːrɑːkse/
veeraaks,/ˈʋeːrɑːkse/
veeraaks,/ˈʋeːrɑːkse/
veerukas,/ˈʋeːrukɑs/
veerukas,/ˈʋeːrukɑs/
veerais,/ˈʋeːrɑi̯sːɑ/
veerais,/ˈʋeːrɑi̯sːɑ/
veerais,/ˈʋeːrɑi̯sːɑ/
veesti,/ˈʋeːsti/
veerettää,/ˈʋeːretːæː/
veešalka,/ˈʋeːʃɑlkɑ/
Vehkasoo,/ˈʋehkɑˌsoː/
veeru,/ˈʋeːru/
veeru,/ˈʋeːru/
veha,/ˈʋehɑ/
velka,/ˈʋelkɑ/
vehnäin,/ˈʋehnæi̯ne/
veiterä,/ˈʋei̯teræ/
vellain,/ˈʋelːɑi̯ne/
veitsi,/ˈʋei̯t͡si/
vennua,/ˈʋenuɑ/
vennä,/ˈʋenːæ/
vennänoora,/ˈʋenːæˌnoːrɑ/
venäkkö,/ˈʋenækːø/
venokka,/ˈʋenokːɑ/
venäläin,/ˈʋenælæi̯ne/
venäläin,/ˈʋenælæi̯ne/
Vera,/ˈʋerɑ/
verbljuda,/ˈʋerblʲudɑ/
Venät,/ˈʋenæt/
verimato,/ˈʋeriˌmɑto/
verha,/ˈʋerɑ/
verikammari,/ˈʋeriˌkɑmːɑri/
veripallo,/ˈʋeriˌpɑlːo/
veritauti,/ˈʋeriˌtɑu̯ti/
verisooni,/ˈʋeriˌsoːni/
veretöin,/ˈʋeretøi̯n/
veräjä,/ˈʋeræjæ/
vers,/ˈʋirsi/
vesiemä,/ˈʋesiˌemæ/
vesiemäntä,/ˈʋesiˌemæntæ/
versu,/ˈʋersu/
verövä,/ˈʋerøʋæ/
vesikaavi,/ˈʋesiˌkɑːʋi/
vesiitikkain,/ˈʋesiˌitikːɑi̯ne/
vesimaonkotain,/ˈʋesiˌmɑonˌkotɑi̯ne/
vesiopokka,/ˈʋesiˌopokːɑ/
vesikulli,/ˈʋesiˌkulːi/
vesseläst,/ˈʋesːelæstæ/
vesseläst,/ˈʋesːelæstæ/
vesihöyry,/ˈʋesiˌhøy̯ry/
vetka,/ˈʋetkɑ/
vesivilli,/ˈʋesiˌʋilːi/
vesselys,/ˈʋesːelys/
vetelys,/ˈʋetelys/
viha,/ˈʋihɑ/
vettyä,/ˈʋetːyæ/
viherä,/ˈʋiheræ/
veättää,/ˈʋeætːæː/
vihmakaari,/ˈʋihmɑˌkɑːri/
veto,/ˈʋeto/
vihmapäivä,/ˈʋihmɑˌpæi̯ʋæ/
viheltää,/ˈʋiheltæː/
viijeskymmenäs,/ˈʋiːjesˌkymːenæs/
viikolliin,/ˈʋiːkolːine/
vihko,/ˈʋihko/
viiliä,/ˈʋiːliæ/
viinamarja,/ˈʋiːnɑˌmɑrjɑ/
viholain,/ˈʋiholɑi̯ne/
vihta,/ˈʋihtɑ/
Viipuri,/ˈʋiːpuri/
viiruittaa,/ˈʋiːrui̯tːɑː/
viiru,/ˈʋiːru/
viiru,/ˈʋiːru/
viisas,/ˈʋiːsɑs/
viistoist kymmenäs,/ˈʋiːstoi̯stɑ ˈkymːenæs/
viittä,/ˈʋiːtːæ/
viittä,/ˈʋiːtːæ/
vika,/ˈʋikɑ/
viirukas,/ˈʋiːrukɑs/
vilahus,/ˈʋilɑhus/
vilkas,/ˈʋilkɑs/
viišnjäpuu,/ˈʋiːʃnʲæˌpuː/
villakukka,/ˈʋilːɑˌkukːɑ/
viksi,/ˈʋiksi/
viljä,/ˈʋiljæ/
vilkka,/ˈʋilkːɑ/
villapaita,/ˈʋilːɑˌpɑi̯tɑ/
villalammas,/ˈʋilːɑˌlɑmːɑs/
villakas,/ˈʋilːɑkɑs/
villaleve,/ˈʋilːɑˌleʋe/
vinka,/ˈʋiŋkɑ/
vingertää,/ˈʋiŋɡertæː/
virehtiä,/ˈʋirehtiæ/
vire,/ˈʋire/
villata,/ˈʋilːɑtɑ/
vinteli,/ˈʋinteli/
virite,/ˈʋirite/
vintovka,/ˈʋintofkɑ/
viro,/ˈʋiro/
virta,/ˈʋirtɑ/
vittu,/ˈʋitːu/
virittää,/ˈʋiritːæː/
vitsain,/ˈʋit͡sɑi̯ne/
voijella,/ˈʋoi̯jelːɑ/
viuhkaa,/ˈʋiu̯hkɑː/
viuhkaa,/ˈʋiu̯hkɑː/
vitsaaita,/ˈʋit͡sɑˌɑi̯tɑ/
voiliitti,/ˈʋoi̯ˌliːtːi/
vladenja,/ˈʋlɑdenjɑ/
voikirnu,/ˈʋoi̯kirnu/
voitua,/ˈʋoi̯tuɑ/
voimistua,/ˈʋoi̯mistuɑ/
voituin,/ˈʋoi̯tui̯ne/
voiseeni,/ˈʋoi̯ˌseːni/
voiska,/ˈʋoi̯skɑ/
voohi,/ˈʋoːhi/
voljnitsa,/ˈʋolʲnit͡sɑ/
vokalapohja,/ˈʋokɑlɑˌpohjɑ/
voonnain,/ˈʋoːnːɑi̯ne/
voos voovvelt,/ˈʋoːs ˈʋoːʋːeltɑ/
vooro,/ˈʋoːro/
voovvenvarsa,/ˈʋoːʋːenˌʋɑrsɑ/
vot,/ˈʋot/
vootta,/ˈʋoːtːɑ/
vurra,/ˈʋurːɑ/
votka,/ˈʋotkɑ/
vyyhtipuu,/ˈʋyːhtiˌpuː/
vyyhti,/ˈʋyːhti/
vähentämiin,/ˈʋæhentæmine/
vähentämiin,/ˈʋæhentæmine/
vähäramoin,/ˈʋæhæˌrɑmoi̯ne/
vähälumiin,/ˈʋæhæˌlumine/
väittää,/ˈʋæi̯tːæː/
vähämeeliin,/ˈʋæhæˌmeːline/
välin,/ˈʋælin/
välin,/ˈʋælin/
väljää,/ˈʋæljæː/
väljää,/ˈʋæljæː/
väkkäräpuu,/ˈʋækːæræˌpuː/
välil,/ˈʋælilːæ/
välil,/ˈʋælilːæ/
värttänä,/ˈʋærtːænæ/
vällii,/ˈʋæliː/
vällii,/ˈʋæliː/
vällii,/ˈʋæliːsːe/
västö,/ˈʋæstø/
västölintu,/ˈʋæstøˌlintu/
väärys,/ˈʋæːrys/
Vökö,/ˈʋøkø/
yheksän,/ˈyheksæn/
yheksikkö,/ˈyheksikːø/
Vöglä,/ˈʋøɡlæ/
yhtehys,/ˈyhtehys/
yhenlain,/ˈyhenlɑi̯ne/
yhtää,/ˈyhtæː/
yhtein,/ˈyhtei̯ne/
yheksäntoist,/ˈyheksæntoi̯stɑ/
yksslogain,/ˈyksˌsloɡɑi̯ne/
ykstoist,/ˈykstoi̯stɑ/
yksintää,/ˈyksintæː/
ylempäin,/ˈylempæi̯ne/
ykskolmatta,/ˈyksˌkolmɑtːɑ/
ylileuka,/ˈyliˌleu̯kɑ/
ylentää,/ˈylentæː/
ylemmäs,/ˈylemːæs/
ylläälle,/ˈylæːlːe/
yllää,/ˈylæː/
ylänkö,/ˈylæŋkø/
